transcript_id	gene_id	0	10	18	24	30	40	48	56	64	72
XM_030983567.1	LOC105438443	0.22	0.18	0.07	0.135	0.92	3.33	2.31	2.76	0.99	0.91
XM_030997333.1	LOC105438445	0.19	1.67	0.13	0.04	0.07	0.43	0.87	0.52	0.92	2.16
XM_030989547.1	LOC105438446	57.44	69.95	62.13	48.4	39.79	29.20	18.12	19.45	25.27	26.01
XM_011666258.2	LOC105438448	0.00	0.00	0.00	0.0	0.00	0.00	0.04	0.00	0.00	0.00
XM_030983316.1	LOC105438449	0.00	0.05	0.10	0.04	0.26	0.15	0.68	0.37	0.63	0.32
XM_030984190.1	LOC105438450	0.00	0.00	0.00	0.0	0.53	0.23	0.00	0.00	0.51	0.27
XM_011666268.2	LOC105438451	0.00	0.06	0.00	0.0	0.00	0.04	0.00	0.00	0.00	0.00
XM_011666270.2	LOC105438453	0.00	0.00	0.32	0.365	0.00	0.00	0.19	0.27	0.00	0.28
XM_030986030.1	LOC105438456	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.15
XM_011666276.2	LOC105438457	0.00	0.00	0.00	0.055	0.00	0.00	0.00	0.00	0.00	0.61
XM_030990007.1	LOC105438457	0.00	0.34	0.50	0.0	0.00	0.13	0.00	0.00	0.50	0.13
XM_030990013.1	LOC105438457	0.00	2.97	12.26	0.0	16.69	7.07	3.33	5.50	3.93	3.54
XR_004064885.1	LOC105438457	0.00	0.00	0.00	0.205	0.00	0.00	0.00	0.21	0.00	0.00
XM_030984690.1	LOC105438459	0.00	0.00	0.00	3.385	0.00	0.98	0.00	0.00	0.00	0.23
XM_030994344.1	LOC105438460	0.00	0.07	0.03	0.0	0.00	0.00	0.00	0.00	0.00	0.03
XM_030998416.1	LOC105438462	3.11	5.28	3.68	4.755000000000001	2.47	1.31	1.03	0.90	2.60	2.22
XR_970972.2	LOC105438463	0.00	0.00	1.02	0.145	0.34	0.00	0.00	0.00	0.00	0.33
XM_030977518.1	LOC105438467	10.35	23.47	1.90	6.67	5.12	4.59	2.62	2.53	2.35	2.56
XM_011666294.2	LOC105438469	0.00	0.00	0.08	1.5699999999999998	2.36	8.97	8.41	5.85	5.64	7.10
XM_030985403.1	LOC105438473	0.00	5.60	3.62	1.245	6.37	2.56	1.69	1.41	2.23	3.03
XR_970976.2	LOC105438476	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_011666317.2	LOC105438477	0.40	0.25	0.09	0.185	0.14	0.17	0.11	0.16	0.80	0.39
XM_011666324.2	LOC105438478	0.00	0.00	0.00	0.115	0.00	0.00	0.00	0.00	0.29	0.00
XM_030995822.1	LOC105438480	0.00	0.00	1.26	1.855	4.21	0.00	3.73	2.25	1.48	3.32
XM_030995824.1	LOC105438481	7.75	0.20	0.14	1.08	2.57	3.08	2.10	2.46	1.73	2.37
XM_030984919.1	LOC105438482	0.22	0.32	0.25	0.35	0.00	0.18	0.79	0.28	0.12	0.36
XM_030978636.1	LOC105438486	0.67	0.13	0.13	0.06	0.57	0.07	0.15	0.21	0.23	0.44
XM_030987921.1	LOC105438487	2.89	2.03	1.89	0.445	0.00	0.39	0.00	0.38	0.77	0.00
XM_030987922.1	LOC105438487	16.25	5.53	2.72	3.5300000000000002	6.14	3.79	2.88	1.79	2.29	3.19
XM_030987923.1	LOC105438487	0.00	0.00	0.00	0.495	0.00	0.00	0.00	0.00	0.00	0.00
XM_011666365.2	LOC105438488	1.75	2.32	4.09	6.68	7.34	6.70	4.32	3.30	6.06	7.40
XM_030987533.1	LOC105438489	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030987539.1	LOC105438489	0.00	0.00	5.42	7.3149999999999995	0.31	0.00	0.10	0.17	0.38	0.00
XM_030987547.1	LOC105438489	2.08	2.95	9.11	0.37	8.22	4.75	3.63	2.94	5.98	4.62
XM_030985978.1	LOC105438490	0.00	0.10	0.18	0.07	0.14	0.03	0.03	0.00	0.00	0.00
XM_011666378.2	LOC105438491	0.00	0.00	0.00	0.0	0.00	0.16	1.07	0.79	1.09	1.47
XM_030984584.1	LOC105438495	0.00	0.00	1.89	0.545	1.51	0.30	0.15	0.23	0.56	0.48
XR_970983.2	LOC105438496	0.00	0.33	0.12	0.0	0.37	0.11	1.39	0.47	5.55	3.54
XM_030995839.1	LOC105438498	0.00	0.00	0.00	2.37	1.97	2.99	2.68	1.39	4.20	2.28
XM_030974966.1	LOC105438502	1.54	1.62	0.70	2.245	3.39	1.77	0.74	0.35	1.99	1.58
XM_011666410.2	LOC105438503	2.46	1.23	1.04	0.0	0.00	0.00	0.00	0.00	0.00	0.22
XM_011666415.2	LOC105438506	0.00	0.00	0.21	0.0	0.00	0.08	1.20	0.91	0.33	0.30
XM_030980918.1	LOC105438508	0.05	0.08	0.26	0.355	0.53	0.48	0.31	0.25	0.58	0.88
XM_011666420.2	LOC105438509	0.00	0.17	0.12	0.12	0.00	0.61	0.00	0.20	1.09	0.10
XM_011666421.1	LOC105438510	0.00	0.10	0.31	0.0	0.00	0.37	0.21	0.10	0.00	0.14
XM_030993690.1	LOC105438511	0.28	0.00	0.00	0.13	0.15	0.16	0.07	0.00	0.00	0.13
XR_004064955.1	LOC105438514	25.23	211.76	269.12	171.815	178.79	59.37	50.48	31.29	148.17	101.97
XR_004066222.1	LOC105438515	1.75	6.45	12.57	0.86	9.58	10.00	6.97	9.16	4.44	4.07
XR_004066223.1	LOC105438515	0.40	2.21	3.75	5.6899999999999995	2.00	2.31	1.22	0.66	0.76	0.91
XR_004066224.1	LOC105438515	0.00	0.00	2.20	4.105	0.00	0.18	0.19	0.00	0.00	0.00
XR_004066225.1	LOC105438515	0.00	0.00	0.21	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030989818.1	LOC105438519	0.00	0.00	0.07	0.0	0.00	0.08	0.00	0.08	0.00	0.00
XM_030990452.1	LOC105438520	0.00	0.00	0.30	0.075	0.60	0.15	0.08	0.15	0.49	0.32
XM_030974221.1	LOC105438521	55.83	43.28	20.67	15.965	9.71	4.08	2.40	1.26	5.15	3.72
XM_030989814.1	LOC105438523	0.00	0.27	0.68	0.0	1.78	0.50	0.72	1.14	0.37	0.40
XM_011666439.2	LOC105438524	0.16	0.64	0.84	0.0	0.23	0.00	0.09	0.25	0.28	0.18
XM_030987426.1	LOC105438525	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.08
XM_030985843.1	LOC105438526	26.45	25.50	4.70	2.155	3.33	4.86	4.90	5.72	6.79	5.65
XM_030978466.1	LOC105438527	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030978467.1	LOC105438527	253.62	20.51	11.18	2.76	3.23	5.41	4.19	3.97	3.33	3.29
XM_030978468.1	LOC105438527	14.44	4.29	0.21	0.0	1.66	0.39	0.07	0.00	0.89	0.80
XM_030990975.1	LOC105438528	0.00	0.05	0.15	0.14500000000000002	0.15	0.12	0.00	0.00	0.00	0.29
XM_030991567.1	LOC105438529	35.10	134.16	248.10	184.535	126.62	73.10	40.79	46.59	58.37	58.00
XM_030976990.1	LOC105438530	0.11	3.63	1.59	0.125	0.84	1.61	1.14	0.90	1.47	1.29
XM_030979166.1	LOC105438531	0.00	1.20	0.33	0.245	0.40	0.23	0.62	0.80	0.87	0.74
XM_030993946.1	LOC105438532	0.00	0.05	0.10	0.04	0.00	0.11	0.00	0.00	0.05	0.05
XM_011666463.2	LOC105438533	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030996871.1	LOC105438535	0.00	0.00	0.00	0.0	0.35	0.07	0.07	0.00	0.21	0.00
XM_030998513.1	LOC105438538	10.18	28.10	25.09	19.38	16.47	49.23	48.49	58.41	10.79	29.79
XM_030990396.1	LOC105438539	0.00	0.31	0.09	0.19	0.34	0.54	0.41	0.22	0.31	0.24
XM_030978996.1	LOC105438542	0.10	0.15	0.00	0.0	0.00	0.33	0.55	0.36	0.95	0.81
XM_011666501.2	LOC105438544	0.00	0.00	0.00	0.0	0.00	0.00	0.09	0.00	0.00	0.00
XM_011666507.2	LOC105438545	38.02	76.86	24.25	13.46	7.23	5.52	3.38	2.54	5.27	5.83
XM_011666508.2	LOC105438546	0.98	0.59	0.14	0.045	0.00	0.26	0.22	0.10	0.06	0.27
XM_030993746.1	LOC105438553	0.00	0.00	0.00	21.130000000000003	0.00	5.85	4.85	17.48	0.00	0.00
XM_030991869.1	LOC105438556	2.44	0.00	0.00	0.575	0.00	0.00	0.00	0.09	0.00	0.00
XM_030991870.1	LOC105438556	3.16	5.02	4.45	1.5499999999999998	3.61	2.08	1.21	1.36	3.18	2.00
XM_030991871.1	LOC105438556	0.00	2.40	0.70	0.63	0.68	0.14	0.00	0.00	0.00	0.00
XM_030991872.1	LOC105438556	4.39	3.05	1.22	0.775	0.00	0.25	1.13	0.04	0.74	0.91
XM_030974999.1	LOC105438557	0.20	0.00	0.16	0.62	0.27	0.30	0.00	0.64	0.46	0.00
XM_031000331.1	LOC105438559	0.16	1.59	0.76	1.53	1.25	0.65	0.38	0.18	1.06	0.52
XM_030994678.1	LOC105438562	12.36	22.18	17.12	3.915	4.42	3.03	1.56	1.17	2.40	2.70
XM_030994679.1	LOC105438562	5.43	7.47	8.23	3.01	1.83	1.20	0.69	0.61	1.71	0.80
XR_971001.2	LOC105438563	0.21	0.34	0.39	0.32999999999999996	0.00	0.34	1.48	0.78	3.25	2.19
XR_971002.2	LOC105438563	0.00	0.17	0.00	0.0	1.30	0.68	0.84	0.77	1.05	2.11
XM_030995102.1	LOC105438565	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_011666555.2	LOC105438574	2.35	57.41	110.83	14.245000000000001	31.30	13.24	4.87	5.71	7.82	6.10
XM_030999281.1	LOC105438577	25.57	24.45	17.71	13.535	53.79	69.97	84.69	65.49	144.63	124.41
XM_030999282.1	LOC105438577	0.00	0.00	0.34	0.955	0.00	1.16	5.44	2.14	14.27	17.94
XM_030999283.1	LOC105438577	0.00	0.43	0.00	0.0	0.00	0.23	0.99	0.00	10.07	6.90
XM_011666571.2	LOC105438579	0.10	1.19	0.45	0.215	0.59	0.25	0.16	0.55	0.45	0.38
XM_030978938.1	LOC105438580	8.49	6.35	0.67	0.5549999999999999	0.47	0.26	0.23	0.20	0.26	0.14
XM_030983678.1	LOC105438581	3.12	1.00	0.94	0.0	0.00	0.40	0.00	0.42	0.00	0.78
XM_030982446.1	LOC105438583	0.23	0.00	0.00	0.0	0.00	0.20	0.07	0.00	0.07	0.09
XM_011666588.2	LOC105438591	0.98	1.83	0.31	0.265	0.13	0.03	0.07	0.05	0.11	0.05
XR_971019.2	LOC105438592	4.12	2.35	3.02	0.835	4.51	3.17	3.03	1.47	5.65	3.20
XM_030984381.1	LOC105438593	0.00	0.15	0.22	0.14	0.55	0.00	0.09	0.00	0.00	0.00
XM_011666591.2	LOC105438594	0.00	0.00	0.00	0.085	0.00	0.00	0.32	0.10	0.85	0.72
XM_011666592.2	LOC105438595	0.00	0.05	0.10	0.0	0.15	0.63	0.35	0.43	0.12	0.28
XM_011666614.1	LOC105438600	0.00	0.24	0.00	0.115	0.00	0.00	0.00	0.00	0.00	0.14
XM_011666625.2	LOC105438608	0.00	0.00	0.00	2.02	0.00	0.00	0.00	0.00	0.00	2.03
XM_011666632.2	LOC105438610	0.00	0.28	0.11	0.6749999999999999	0.00	0.06	0.19	0.18	0.06	0.12
XM_030992892.1	LOC105438612	0.23	1.60	0.26	0.05	0.00	0.06	0.24	0.00	0.18	0.00
XM_030992847.1	LOC105438614	0.33	0.20	0.20	0.15000000000000002	1.62	1.87	1.42	0.78	0.54	0.74
XM_030992848.1	LOC105438614	0.00	0.00	0.06	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030991083.1	LOC105438616	0.00	0.16	0.06	0.03	0.00	0.00	0.00	0.00	0.07	0.00
XM_011666644.2	LOC105438617	0.04	0.00	0.06	0.02	0.00	0.00	0.00	0.00	0.00	0.00
XM_030995064.1	LOC105438619	0.00	0.30	0.00	0.0	0.14	0.03	0.11	0.09	0.40	0.73
XM_030997241.1	LOC105438620	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00
XR_971024.2	LOC105438622	0.00	0.17	0.16	1.235	0.00	0.56	0.00	0.21	1.09	0.38
XM_030978442.1	LOC105438624	0.05	0.63	3.23	0.1	0.76	0.61	0.76	0.38	0.70	0.62
XR_971027.2	LOC105438628	19.16	45.47	20.73	14.475000000000001	23.27	8.63	7.88	4.16	21.29	22.21
XM_030988107.1	LOC105438630	0.00	0.14	0.00	0.325	0.65	0.56	0.44	0.11	0.42	0.22
XM_011666673.2	LOC105438631	0.00	0.24	0.57	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_011666680.2	LOC105438633	0.00	0.34	0.00	0.0	0.00	0.07	0.07	0.03	0.14	0.17
XM_011666683.2	LOC105438635	0.00	0.00	0.00	1.775	0.34	0.00	0.07	0.00	0.07	0.00
XM_030998306.1	LOC105438636	0.31	0.68	2.50	0.43	1.30	1.09	0.83	0.41	0.53	0.30
XM_030993288.1	LOC105438637	0.00	0.09	0.00	0.0	0.30	0.40	0.64	0.11	1.39	1.15
XM_030993285.1	LOC105438638	0.00	0.75	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_031000262.1	LOC105438640	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XR_004066786.1	LOC105438640	0.29	1.27	4.34	0.0	0.86	0.40	0.61	0.00	0.37	0.13
XR_971030.2	LOC105438641	0.00	0.50	0.68	0.0	0.00	0.17	0.18	0.00	0.18	0.17
XR_971031.2	LOC105438642	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_011666692.2	LOC105438643	0.08	0.08	0.04	0.0	0.11	0.26	1.04	0.60	4.80	6.47
XM_030982102.1	LOC105438644	0.00	0.00	0.10	0.0	0.64	1.37	6.40	3.10	8.85	15.10
XM_030981965.1	LOC105438645	35.26	102.58	19.05	26.82	27.43	18.03	15.48	11.70	25.02	22.65
XM_030981966.1	LOC105438645	0.00	0.54	0.49	0.8049999999999999	0.36	0.52	0.77	0.82	0.79	0.28
XM_030981967.1	LOC105438645	0.00	0.59	0.55	0.195	0.00	0.00	0.00	0.00	0.34	0.00
XM_030978666.1	LOC105438647	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.21
XM_011666708.2	LOC105438649	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.20	0.00
XM_030976445.1	LOC105438650	0.13	0.71	0.73	1.6600000000000001	0.18	0.21	0.15	0.13	0.66	0.36
XM_030985593.1	LOC105438651	1.97	6.50	10.16	11.120000000000001	13.36	10.92	17.97	16.26	22.65	24.26
XR_004064139.1	LOC105438651	5.49	0.00	0.76	0.005	0.00	2.99	1.28	2.10	3.06	0.00
XM_030997843.1	LOC105438652	17.41	24.56	18.80	1.55	8.83	7.00	8.29	7.17	13.02	14.45
XM_030996150.1	LOC105438653	3.74	7.75	6.50	10.190000000000001	8.23	5.76	5.64	4.97	6.78	6.76
XM_030981265.1	LOC105438659	0.00	0.00	0.00	0.0	0.19	0.00	0.23	0.07	0.54	0.00
XM_030988792.1	LOC105438664	0.00	0.17	0.56	0.025	0.16	0.09	0.03	0.09	0.20	0.06
XM_030997293.1	LOC105438666	0.00	0.05	0.09	0.09	0.48	0.35	0.22	0.17	0.67	0.46
XM_030991816.1	LOC105438669	1.05	1.89	0.68	4.904999999999999	2.22	1.53	2.67	1.17	3.08	1.96
XM_030996557.1	LOC105438671	2.93	1.68	1.71	0.51	1.01	1.01	0.64	0.72	0.73	1.14
XM_030989770.1	LOC105438673	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030996445.1	LOC105438674	10.01	17.56	12.60	3.635	7.15	4.11	4.92	4.45	8.86	7.89
XM_030996446.1	LOC105438674	11.73	12.94	6.45	1.73	4.82	4.13	1.16	3.02	3.48	1.86
XM_011666792.2	LOC105438675	0.00	0.00	0.04	0.035	0.11	0.00	0.05	0.00	0.00	0.00
XM_030978857.1	LOC105438677	0.00	0.00	0.05	0.615	0.14	0.08	0.00	0.00	0.00	0.05
XM_030984354.1	LOC105438678	0.78	4.23	7.38	11.71	5.62	5.79	2.99	2.83	5.53	4.20
XM_030991193.1	LOC105438682	0.00	0.00	0.14	0.0	0.00	0.00	0.00	0.29	0.00	0.53
XR_004064305.1	LOC105438686	1.81	3.36	2.57	4.535	5.96	3.13	2.31	3.42	2.08	3.48
XR_004063622.1	LOC105438688	1.54	4.45	4.87	0.945	4.45	2.35	3.31	2.58	5.40	4.94
XR_004063623.1	LOC105438688	0.00	0.00	0.00	2.015	0.00	1.39	0.00	0.00	0.00	0.00
XR_004063624.1	LOC105438688	20.36	69.84	42.66	25.035	29.61	20.54	16.87	14.23	23.66	23.72
XM_030976480.1	LOC105438690	0.00	0.98	4.48	18.8	9.30	9.12	8.41	6.93	14.37	17.99
XM_011666835.2	LOC105438691	0.00	2.96	5.32	1.125	1.59	0.21	0.32	0.10	0.43	0.73
XM_030978430.1	LOC105438693	0.00	0.57	0.91	2.75	0.82	1.71	1.21	0.72	1.22	0.32
XM_030980434.1	LOC105438697	0.13	0.22	0.24	1.12	2.61	4.38	7.91	5.31	11.30	11.78
XM_011666849.2	LOC105438700	0.21	0.33	0.05	0.025	0.07	0.17	0.47	0.19	1.33	1.45
XM_030981245.1	LOC105438703	0.00	0.00	0.14	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_011666862.2	LOC105438707	0.21	0.11	0.41	0.1	0.30	0.13	0.49	0.11	0.12	0.12
XM_030981808.1	LOC105438712	0.87	0.01	2.14	5.92	6.49	2.84	5.11	6.75	0.00	5.82
XM_030981812.1	LOC105438712	0.00	0.11	0.00	0.015	0.00	0.00	0.00	0.00	0.00	1.06
XM_030981821.1	LOC105438712	5.01	1.49	1.15	5.26	6.73	7.85	1.61	0.00	6.42	0.00
XM_030981824.1	LOC105438712	0.00	0.00	0.10	0.8049999999999999	0.00	0.15	0.10	0.08	0.00	0.25
XM_030989698.1	LOC105438714	0.14	0.72	0.18	0.95	1.35	1.37	1.01	0.37	1.44	1.65
XR_971061.2	LOC105438715	0.00	0.00	0.14	0.035	0.10	0.00	0.00	0.00	0.21	0.16
XM_030986389.1	LOC105438717	0.15	0.33	1.84	2.355	0.60	0.40	0.66	0.54	1.22	0.98
XR_004065734.1	LOC105438719	0.00	5.25	6.09	2.585	1.54	1.85	1.87	0.81	0.75	1.28
XM_030978418.1	LOC105438721	0.00	0.31	0.26	0.49	0.73	0.63	0.51	0.22	0.25	0.48
XM_011666898.1	LOC105438725	0.00	0.12	0.33	0.0	0.00	0.06	0.13	0.12	0.00	0.00
XM_011666907.2	LOC105438728	0.12	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.27	0.15
XM_030990839.1	LOC105438728	0.00	0.06	0.11	0.035	0.33	1.68	1.74	1.13	1.89	1.85
XM_030985118.1	LOC105438730	0.00	0.00	0.00	1.43	0.00	0.00	0.00	0.00	0.00	0.00
XM_030983908.1	LOC105438736	0.00	0.06	0.00	0.42000000000000004	0.32	0.31	0.19	0.30	0.32	0.42
XM_030987313.1	LOC105438737	0.00	0.89	2.14	2.76	1.72	0.33	0.43	0.29	1.01	0.97
XM_030987314.1	LOC105438737	0.39	0.00	0.00	1.665	0.76	3.18	0.89	0.83	0.69	0.32
XM_030999122.1	LOC105438744	0.22	0.12	0.49	0.785	0.81	0.90	0.82	0.70	0.68	1.18
XM_011666943.2	LOC105438746	14.08	8.91	2.58	3.285	1.62	5.10	3.84	4.82	3.31	3.56
XM_030993168.1	LOC105438748	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.63	0.03	0.62
XM_030993169.1	LOC105438748	0.00	0.00	0.00	0.275	0.00	0.09	0.00	0.00	0.00	0.00
XM_031000019.1	LOC105438749	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030991261.1	LOC105438750	0.00	0.04	0.00	0.055	0.03	0.23	0.28	0.38	0.15	0.40
XM_030980258.1	LOC105438752	0.00	0.13	0.00	0.0	0.00	0.29	0.48	0.13	0.00	0.85
XM_030995645.1	LOC105438755	0.00	0.04	0.08	0.04	0.00	0.00	0.00	0.09	0.24	0.19
XR_004065062.1	LOC105438758	0.00	0.00	0.23	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030990766.1	LOC105438762	0.00	0.00	0.00	0.0	0.00	0.22	0.00	0.00	0.00	0.00
XM_011666978.2	LOC105438763	8.42	10.05	18.89	8.405000000000001	11.68	8.58	4.93	4.98	4.20	5.03
XM_030993612.1	LOC105438764	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030979897.1	LOC105438765	0.00	0.06	0.00	0.16	0.00	0.00	0.01	0.58	0.00	0.65
XM_030988113.1	LOC105438767	1.32	0.64	0.16	0.0	1.41	0.18	0.59	0.00	0.00	0.70
XM_030995878.1	LOC105438769	0.00	0.05	0.00	0.0	0.13	0.20	0.05	0.00	0.00	0.05
XM_030996780.1	LOC105438771	0.16	1.42	0.35	2.825	0.22	0.09	0.18	0.16	0.18	0.14
XM_030989600.1	LOC105438774	0.00	0.00	0.00	0.0	4.08	1.00	0.21	0.99	0.42	0.00
XR_004063841.1	LOC105438779	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030978493.1	LOC105438780	0.00	0.15	0.29	0.09	0.00	0.11	0.00	0.05	0.12	0.03
XM_011667024.2	LOC105438784	0.00	0.94	1.87	4.109999999999999	2.70	2.49	2.27	2.28	4.20	4.04
XM_030975493.1	LOC105438784	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030975494.1	LOC105438784	0.65	0.00	0.00	7.5200000000000005	0.00	0.00	0.00	0.00	0.00	0.00
XM_030996752.1	LOC105438789	0.22	0.29	0.17	0.16	0.15	0.06	0.06	0.22	0.68	0.54
XM_030978769.1	LOC105438791	0.00	0.24	0.06	0.175	0.18	0.00	0.03	0.00	0.00	0.07
XM_030978990.1	LOC105438792	0.00	1.20	0.46	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_011667045.2	LOC105438793	14.12	2.33	1.40	7.255	13.74	18.52	18.95	20.57	20.45	20.06
XM_030983518.1	LOC105438797	0.00	0.00	0.15	0.0	0.00	0.09	0.09	0.08	0.00	0.26
XM_030985575.1	LOC105438798	0.58	0.63	1.01	2.86	2.95	2.04	2.25	1.43	4.00	2.55
XM_030983512.1	LOC105438801	0.00	0.02	0.06	0.0	0.06	0.00	0.00	0.02	0.02	0.03
XM_011667096.2	LOC105438802	0.11	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030998304.1	LOC105438804	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.03	0.03
XR_004064064.1	LOC105438810	0.00	1.83	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030983646.1	LOC105438813	0.00	0.27	0.08	0.02	0.06	0.07	0.12	0.02	0.50	0.66
XM_030977507.1	LOC105438814	0.00	0.14	0.74	0.0	0.64	0.78	1.38	0.78	0.00	0.46
XM_030977508.1	LOC105438814	0.00	0.18	0.00	0.555	0.00	0.00	0.00	0.00	1.06	0.00
XM_030977509.1	LOC105438814	0.16	0.00	0.41	0.77	0.00	0.00	0.00	0.00	0.88	0.31
XM_030977773.1	LOC105438815	0.82	0.00	0.00	0.32	0.49	0.45	0.66	0.20	0.63	0.61
XM_011667113.2	LOC105438818	0.00	0.24	0.11	0.0	0.00	0.00	0.14	0.00	0.00	0.00
XM_030988091.1	LOC105438825	0.00	0.12	7.58	1.735	5.00	2.09	1.90	1.39	0.68	0.79
XM_030987421.1	LOC105438827	0.13	0.32	0.00	0.0	0.00	0.07	0.17	0.41	0.52	0.07
XM_011667139.2	LOC105438832	0.00	0.28	0.33	0.0	0.90	0.70	0.64	0.62	0.88	0.77
XM_030992728.1	LOC105438834	24.45	3.03	2.86	14.535	11.95	9.62	5.54	4.70	4.12	5.02
XM_030992762.1	LOC105438835	1.98	4.31	0.74	0.24	0.00	0.25	0.13	0.00	0.31	0.68
XM_030994071.1	LOC105438837	0.00	0.00	0.00	0.09	0.00	0.00	0.11	0.05	0.00	0.11
XR_004063632.1	LOC105438838	0.00	0.00	0.09	0.365	0.00	0.00	0.00	0.11	2.39	1.55
XM_030981722.1	LOC105438843	0.73	0.18	0.37	0.08	1.09	0.69	0.51	0.38	0.86	0.72
XM_030988860.1	LOC105438844	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.15
XM_011667173.2	LOC105438850	0.00	0.07	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.08
XM_030997451.1	LOC105438852	2.46	1.65	4.75	0.43	6.84	5.71	4.58	4.44	6.75	5.85
XM_011667185.2	LOC105438855	0.00	0.07	36.47	3.5	0.74	2.07	3.96	2.88	8.19	8.14
XM_011667186.2	LOC105438855	0.00	0.00	0.00	0.0	1.07	0.00	0.00	0.00	0.00	1.03
XM_030981394.1	LOC105438856	0.97	0.82	0.37	0.11499999999999999	0.08	0.30	0.12	0.06	0.06	0.09
XR_004063641.1	LOC105438857	0.00	0.00	1.08	0.0	0.00	1.26	0.00	0.00	0.00	0.00
XR_971094.2	LOC105438859	0.00	0.00	0.00	0.0	0.79	0.00	0.00	0.00	0.00	0.00
XR_971095.2	LOC105438859	0.00	0.00	0.00	0.0	0.00	0.00	0.45	0.20	0.98	1.56
XM_030998935.1	LOC105438861	0.00	0.21	0.13	0.16	0.28	0.00	0.09	0.03	0.13	0.13
XM_030989975.1	LOC105438863	0.00	0.05	0.00	0.065	0.00	0.00	0.00	0.00	0.00	0.04
XM_030989900.1	LOC105438864	0.00	0.26	0.10	0.0	0.00	0.06	0.36	0.00	0.78	0.56
XM_030989901.1	LOC105438865	0.00	0.00	0.09	0.0	0.00	0.00	0.00	0.11	0.00	0.04
XM_030989902.1	LOC105438866	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030989898.1	LOC105438867	0.00	0.15	0.10	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030998492.1	LOC105438868	0.41	0.39	1.76	2.245	3.51	1.61	4.18	3.23	7.20	6.41
XM_030999553.1	LOC105438869	0.00	0.00	0.35	0.275	0.00	0.64	1.14	0.67	2.67	2.89
XM_030999554.1	LOC105438869	1.40	6.73	75.63	5.805	7.25	2.25	1.06	1.64	0.16	0.00
XM_030999555.1	LOC105438869	0.00	0.01	0.08	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030998486.1	LOC105438870	0.00	0.00	0.10	0.08	0.00	0.00	0.00	0.00	0.00	0.00
XM_030985196.1	LOC105438873	0.00	0.00	0.00	0.0	0.00	0.00	0.13	0.00	0.07	0.06
XM_030987540.1	LOC105438877	0.27	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.29	0.09
XM_030996942.1	LOC105438878	0.00	0.00	0.10	0.0	0.16	0.31	0.11	0.04	0.11	0.18
XM_011667231.2	LOC105438879	0.10	0.12	0.92	0.5349999999999999	0.97	0.91	0.37	0.16	0.87	1.03
XM_030973704.1	LOC105438885	3.75	3.09	0.00	0.21	0.00	0.00	0.28	0.00	0.00	0.00
XM_011667243.2	LOC105438888	0.00	5.02	4.14	1.42	2.23	0.12	0.09	0.00	1.69	0.39
XM_030987935.1	LOC105438888	0.11	0.05	0.16	0.15	0.24	0.32	0.18	0.48	0.36	0.44
